V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,16.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.6,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,13.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,17.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.4,Distillate Fuel Oil No. 2,,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.2,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.1,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,19.7,Natural Gas (Weighted U.S. Average),,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,16.8,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.6,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,17.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,17.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.2,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.1,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,17.1,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,19.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,219539.3
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,16.8,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.2,Distillate Fuel Oil No. 2,,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,19.7,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,13.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,16.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,4.14
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.4,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,19.7,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.42
Caroline,1001161,Ladysmith Combustion Turbine Sta,38.0725,-77.5141,VA,VIRGINIA,0.1,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,16.4,Natural Gas (Weighted U.S. Average),,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,14.1,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,14.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,14.1,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,3.4,Distillate Fuel Oil No. 2,,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,3.4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,1.4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,1.4,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,16.4,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,16.4,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,4,Distillate Fuel Oil No. 2,,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,4,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,13.3,Natural Gas (Weighted U.S. Average),,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,13.3,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,5.6,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,11.9,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,16.4,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,5.6,Distillate Fuel Oil No. 2,,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,5.6,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,11.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,1.4,Distillate Fuel Oil No. 2,,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,11.9,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,11.9,Natural Gas (Weighted U.S. Average),,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,13.3,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,1.4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,5.6,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,159778.8
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,3.4,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,14.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,3.34
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,13.3,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.403
Fauquier,1001162,Remington Combustion Turbine Station,38.5447,-77.7707,VA,VIRGINIA,3.4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.403
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,205.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,267.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,233,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,268.9,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,210.4,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,205.7,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,233,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,268.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,268.9,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,210.4,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,210.4,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,234.2,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,267.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,205.7,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,267.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,210.4,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,205.7,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,233,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,233,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,268.9,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,267.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,6.762
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,234.2,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,3645074.7
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,234.2,Natural Gas (Weighted U.S. Average),,,2011,Methane,67.62
Lee,1001163,Plant H. Allen Franklin,32.53548,-85.092,AL,ALABAMA,234.2,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fayette,1001164,Freedom Power Project,39.101263,-88.860227,IL,ILLINOIS,0.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,2331.4
Fayette,1001164,Freedom Power Project,39.101263,-88.860227,IL,ILLINOIS,0.9,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.004
Fayette,1001164,Freedom Power Project,39.101263,-88.860227,IL,ILLINOIS,0.9,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Fayette,1001164,Freedom Power Project,39.101263,-88.860227,IL,ILLINOIS,0.9,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.04
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,10.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.88
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,47691.5
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.088
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,7.5,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.088
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,47691.5
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,7.5,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.88
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,10.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,7.5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,47691.5
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.88
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,7.5,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,10.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.088
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,10.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,47691.5
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.088
Mower,1001165,Pleasant Valley Station,43.72272,-92.70694,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Methane,0.88
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1375.1
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Methane,0.03
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.003
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.003
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1375.1
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Carver,1001166,Minnesota River Station,44.81652,-93.60878,MN,MINNESOTA,0.5,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.03
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,8.2,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1265759.9
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,249.1,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,235.7,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.348
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,235.7,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.47
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,249.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.348
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1265759.9
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,8.2,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1265759.9
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,2.348
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0.1,Distillate Fuel Oil No. 2,,,2011,Methane,23.47
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,249.1,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1265759.9
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,8.2,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.47
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2011,Methane,23.47
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,235.7,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,249.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,23.47
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,8.2,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.348
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,2.348
Duval,1001167,Brandy Branch,30.2363,-81.9874,FL,FLORIDA,235.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1265759.9
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,13527
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,13527
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.7,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.25
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.7,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.9,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.025
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.9,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.25
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.25
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,13527
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.25
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.8,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.025
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.8,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.025
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,13527
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.9,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.25
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,13527
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,1.8,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.025
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.7,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.025
Massac,1001168,MEPI Gt Facility,37.2175,-88.8658,IL,ILLINOIS,0.8,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.4,Distillate Fuel Oil No. 2,,,2011,Methane,0.18
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,8458.5
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.6,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.022
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.3,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,8458.5
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.022
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,8458.5
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.6,Distillate Fuel Oil No. 2,,,2011,Methane,0.18
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,0.6,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,8458.5
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.3,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.022
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.3,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.18
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.5,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.022
Chippewa,1001169,Elk Mound Generating Station,44.901861,-91.567964,WI,WISCONSIN,1.5,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.18
Nassau,1001170,Glenwood Landing Energy Center,40.8277,-73.64353,NY,NEW YORK,12.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,0.91
Nassau,1001170,Glenwood Landing Energy Center,40.8277,-73.64353,NY,NEW YORK,0.2,Kerosene,,,2011,Nitrous Oxide,0.094
Nassau,1001170,Glenwood Landing Energy Center,40.8277,-73.64353,NY,NEW YORK,6.2,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,47812.6
